"milkitem","dairyprod","geo","time","values"
"PRO","D1110A","BE35","2015",201.85
"PRO","D1110A","BG31","2015",140
"PRO","D1110A","BG32","2015",150
"PRO","D1110A","BG33","2015",158
"PRO","D1110A","BG34","2015",188
"PRO","D1110A","BG41","2015",97
"PRO","D1110A","BG42","2015",295
"PRO","D1110A","CY00","2015",165.3
"PRO","D1110A","CZ01","2015",3.61
"PRO","D1110A","CZ02","2015",379.82
"PRO","D1110A","CZ03","2015",662.67
"PRO","D1110A","CZ04","2015",110.27
"PRO","D1110A","CZ05","2015",607.12
"PRO","D1110A","CZ06","2015",718.18
"PRO","D1110A","CZ07","2015",368.56
"PRO","D1110A","CZ08","2015",175.66
"PRO","D1110A","DE11","2015",679.3
"PRO","D1110A","DE12","2015",165.5
"PRO","D1110A","DE13","2015",411.7
"PRO","D1110A","DE14","2015",1089.1
"PRO","D1110A","DE21","2015",2433.5
"PRO","D1110A","DE22","2015",1008.4
"PRO","D1110A","DE23","2015",1116.7
"PRO","D1110A","DE24","2015",620.1
"PRO","D1110A","DE25","2015",776.2
"PRO","D1110A","DE26","2015",221.2
"PRO","D1110A","DE27","2015",1946.2
"PRO","D1110A","DE30","2015",0.99
"PRO","D1110A","DE40","2015",1449
"PRO","D1110A","DE50","2015",32.03
"PRO","D1110A","DE60","2015",7.64
"PRO","D1110A","DE71","2015",209
"PRO","D1110A","DE72","2015",269
"PRO","D1110A","DE73","2015",556.7
"PRO","D1110A","DE80","2015",1625.08
"PRO","D1110A","DE91","2015",204
"PRO","D1110A","DE92","2015",585.9
"PRO","D1110A","DE93","2015",2625.1
"PRO","D1110A","DE94","2015",3441.7
"PRO","D1110A","DEA1","2015",889.4
"PRO","D1110A","DEA2","2015",647.8
"PRO","D1110A","DEA3","2015",839.5
"PRO","D1110A","DEA4","2015",457.8
"PRO","D1110A","DEA5","2015",498.6
"PRO","D1110A","DEB1","2015",264.5
"PRO","D1110A","DEB2","2015",498.5
"PRO","D1110A","DEB3","2015",104.5
"PRO","D1110A","DEC0","2015",98.66
"PRO","D1110A","DED2","2015",834.1
"PRO","D1110A","DED4","2015",625
"PRO","D1110A","DED5","2015",284.3
"PRO","D1110A","DEE0","2015",1149.3
"PRO","D1110A","DEF0","2015",2977.51
"PRO","D1110A","DEG0","2015",1031.7
"PRO","D1110A","DK01","2015",82.3
"PRO","D1110A","DK02","2015",171.1
"PRO","D1110A","DK03","2015",2178.8
"PRO","D1110A","DK04","2015",1591.2
"PRO","D1110A","DK05","2015",1254.2
"PRO","D1110A","EE00","2015",782.7
"PRO","D1110A","EL30","2015",8.2
"PRO","D1110A","EL41","2015",3.63
"PRO","D1110A","EL42","2015",16.84
"PRO","D1110A","EL43","2015",0.95
"PRO","D1110A","EL51","2015",119.92
"PRO","D1110A","EL52","2015",359.38
"PRO","D1110A","EL53","2015",45.2
"PRO","D1110A","EL54","2015",24.81
"PRO","D1110A","EL61","2015",127.76
"PRO","D1110A","EL62","2015",0.86
"PRO","D1110A","EL63","2015",27.56
"PRO","D1110A","EL64","2015",26.61
"PRO","D1110A","EL65","2015",3.07
"PRO","D1110A","ES11","2015",2722.39
"PRO","D1110A","ES12","2015",583.54
"PRO","D1110A","ES13","2015",444.61
"PRO","D1110A","ES21","2015",182.72
"PRO","D1110A","ES22","2015",240.07
"PRO","D1110A","ES23","2015",17.44
"PRO","D1110A","ES24","2015",122.81
"PRO","D1110A","ES30","2015",57.22
"PRO","D1110A","ES41","2015",876.96
"PRO","D1110A","ES42","2015",251.54
"PRO","D1110A","ES43","2015",28.54
"PRO","D1110A","ES51","2015",718.65
"PRO","D1110A","ES52","2015",69.78
"PRO","D1110A","ES53","2015",73.2
"PRO","D1110A","ES61","2015",547.44
"PRO","D1110A","ES62","2015",57.07
"PRO","D1110A","ES63","2015",0
"PRO","D1110A","ES64","2015",0
"PRO","D1110A","ES70","2015",35.53
"PRO","D1110A","FI19","2015",696.44
"PRO","D1110A","FI1B","2015",70.67
"PRO","D1110A","FI1C","2015",308.93
"PRO","D1110A","FI1D","2015",1342.45
"PRO","D1110A","FI20","2015",18.27
"PRO","D1110A","FR10","2015",43.89
"PRO","D1110A","FR21","2015",706.29
"PRO","D1110A","FR22","2015",947.66
"PRO","D1110A","FR23","2015",916.34
"PRO","D1110A","FR24","2015",486.46
"PRO","D1110A","FR25","2015",3006.74
"PRO","D1110A","FR26","2015",392.13
"PRO","D1110A","FR30","2015",1494.64
"PRO","D1110A","FR41","2015",1388.97
"PRO","D1110A","FR42","2015",347.98
"PRO","D1110A","FR43","2015",1281.9
"PRO","D1110A","FR51","2015",4035.7
"PRO","D1110A","FR52","2015",5605.06
"PRO","D1110A","FR53","2015",642.36
"PRO","D1110A","FR61","2015",561.67
"PRO","D1110A","FR62","2015",806.52
"PRO","D1110A","FR63","2015",165.62
"PRO","D1110A","FR71","2015",1620.54
"PRO","D1110A","FR72","2015",1236.37
"PRO","D1110A","FR81","2015",85.67
"PRO","D1110A","FR82","2015",27.94
"PRO","D1110A","FR83","2015",0
"PRO","D1110A","FRA1","2015",0
"PRO","D1110A","FRA2","2015",0.38
"PRO","D1110A","FRA3","2015",0.06
"PRO","D1110A","FRA4","2015",19.4
"PRO","D1110A","FRB0","2015",486.46
"PRO","D1110A","FRC1","2015",392.13
"PRO","D1110A","FRC2","2015",1281.9
"PRO","D1110A","FRD1","2015",3006.74
"PRO","D1110A","FRD2","2015",916.34
"PRO","D1110A","FRE1","2015",1494.64
"PRO","D1110A","FRE2","2015",947.66
"PRO","D1110A","FRF1","2015",347.98
"PRO","D1110A","FRF2","2015",706.29
"PRO","D1110A","FRF3","2015",1388.97
"PRO","D1110A","FRG0","2015",4035.7
"PRO","D1110A","FRH0","2015",5605.06
"PRO","D1110A","FRI1","2015",561.67
"PRO","D1110A","FRI2","2015",165.62
"PRO","D1110A","FRI3","2015",642.36
"PRO","D1110A","FRJ1","2015",85.67
"PRO","D1110A","FRJ2","2015",806.52
"PRO","D1110A","FRK1","2015",1236.37
"PRO","D1110A","FRK2","2015",1620.54
"PRO","D1110A","FRL0","2015",27.94
"PRO","D1110A","FRM0","2015",0
"PRO","D1110A","FRY1","2015",0
"PRO","D1110A","FRY2","2015",0.38
"PRO","D1110A","FRY3","2015",0.06
"PRO","D1110A","FRY4","2015",19.4
"PRO","D1110A","HR03","2015",39
"PRO","D1110A","HR04","2015",655
"PRO","D1110A","HU10","2015",141.58
"PRO","D1110A","HU21","2015",291.84
"PRO","D1110A","HU22","2015",273.24
"PRO","D1110A","HU23","2015",231.11
"PRO","D1110A","HU31","2015",131.26
"PRO","D1110A","HU32","2015",461.77
"PRO","D1110A","HU33","2015",410.53
"PRO","D1110A","IE01","2015",1335.17
"PRO","D1110A","IE02","2015",5249.95
"PRO","D1110A","IE04","2015",790.23
"PRO","D1110A","IE05","2015",4808.71
"PRO","D1110A","IE06","2015",1005.47
"PRO","D1110A","ITC1","2015",856.95
"PRO","D1110A","ITC2","2015",45.7
"PRO","D1110A","ITC3","2015",34.28
"PRO","D1110A","ITC4","2015",4501.82
"PRO","D1110A","ITF1","2015",45.7
"PRO","D1110A","ITF2","2015",68.56
"PRO","D1110A","ITF3","2015",308.5
"PRO","D1110A","ITF4","2015",228.52
"PRO","D1110A","ITF5","2015",57.13
"PRO","D1110A","ITF6","2015",91.41
"PRO","D1110A","ITG1","2015",217.09
"PRO","D1110A","ITG2","2015",228.52
"PRO","D1110A","ITH1","2015",388.48
"PRO","D1110A","ITH2","2015",159.96
"PRO","D1110A","ITH3","2015",1005.48
"PRO","D1110A","ITH4","2015",182.82
"PRO","D1110A","ITH5","2015",2433.72
"PRO","D1110A","ITI1","2015",68.56
"PRO","D1110A","ITI2","2015",57.13
"PRO","D1110A","ITI3","2015",45.7
"PRO","D1110A","ITI4","2015",399.91
"PRO","D1110A","LT00","2015",1734.73
"PRO","D1110A","LU00","2015",346.25
"PRO","D1110A","LV00","2015",975.4
"PRO","D1110A","ME00","2015",170.7
"PRO","D1110A","MT00","2015",41.57
"PRO","D1110A","NL11","2015",864
"PRO","D1110A","NL12","2015",2436
"PRO","D1110A","NL13","2015",905
"PRO","D1110A","NL21","2015",2167
"PRO","D1110A","NL22","2015",2029
"PRO","D1110A","NL23","2015",299
"PRO","D1110A","NL31","2015",720
"PRO","D1110A","NL32","2015",709
"PRO","D1110A","NL33","2015",839
"PRO","D1110A","NL34","2015",184
"PRO","D1110A","NL41","2015",1934
"PRO","D1110A","NL42","2015",435
"PRO","D1110A","NO01","2015",28.4
"PRO","D1110A","NO02","2015",264
"PRO","D1110A","NO03","2015",98.7
"PRO","D1110A","NO04","2015",335.8
"PRO","D1110A","NO05","2015",325.5
"PRO","D1110A","NO06","2015",327.5
"PRO","D1110A","NO07","2015",156.3
"PRO","D1110A","PL11","2015",1010
"PRO","D1110A","PL12","2015",2876
"PRO","D1110A","PL21","2015",334
"PRO","D1110A","PL22","2015",248
"PRO","D1110A","PL31","2015",806
"PRO","D1110A","PL32","2015",237
"PRO","D1110A","PL33","2015",264
"PRO","D1110A","PL34","2015",2640
"PRO","D1110A","PL41","2015",1782
"PRO","D1110A","PL42","2015",177
"PRO","D1110A","PL43","2015",88
"PRO","D1110A","PL51","2015",196
"PRO","D1110A","PL52","2015",274
"PRO","D1110A","PL61","2015",955
"PRO","D1110A","PL62","2015",988
"PRO","D1110A","PL63","2015",361
"PRO","D1110A","PL71","2015",1010
"PRO","D1110A","PL81","2015",806
"PRO","D1110A","PL82","2015",237
"PRO","D1110A","PL84","2015",2640
"PRO","D1110A","PT11","2015",783.96
"PRO","D1110A","PT15","2015",0.32
"PRO","D1110A","PT16","2015",257.51
"PRO","D1110A","PT17","2015",81.77
"PRO","D1110A","PT18","2015",259.73
"PRO","D1110A","PT20","2015",628.97
"PRO","D1110A","PT30","2015",1.53
"PRO","D1110A","RO11","2015",741.9
"PRO","D1110A","RO12","2015",658.7
"PRO","D1110A","RO21","2015",994.8
"PRO","D1110A","RO22","2015",418.5
"PRO","D1110A","RO31","2015",457.7
"PRO","D1110A","RO32","2015",16.5
"PRO","D1110A","RO41","2015",385.6
"PRO","D1110A","RO42","2015",307.3
"PRO","D1110A","RS11","2015",122.15
"PRO","D1110A","RS12","2015",368.12
"PRO","D1110A","RS21","2015",744.66
"PRO","D1110A","RS22","2015",311.29
"PRO","D1110A","SE11","2015",27.83
"PRO","D1110A","SE12","2015",451.75
"PRO","D1110A","SE21","2015",849.99
"PRO","D1110A","SE22","2015",381.38
"PRO","D1110A","SE23","2015",743.52
"PRO","D1110A","SE31","2015",193.54
"PRO","D1110A","SE32","2015",120.66
"PRO","D1110A","SE33","2015",164.5
"PRO","D1110A","SI03","2015",417.99
"PRO","D1110A","SI04","2015",213.68
"PRO","D1110A","SK01","2015",44.68
"PRO","D1110A","SK02","2015",497.36
"PRO","D1110A","SK03","2015",227.55
"PRO","D1110A","SK04","2015",161.39
"PRO","D1110A","TR10","2015",103.5
"PRO","D1110A","TR21","2015",692.18
"PRO","D1110A","TR22","2015",1024.76
"PRO","D1110A","TR31","2015",862.09
"PRO","D1110A","TR32","2015",1030.37
"PRO","D1110A","TR33","2015",1043.3
"PRO","D1110A","TR41","2015",454.14
"PRO","D1110A","TR42","2015",495.28
"PRO","D1110A","TR51","2015",243.02
"PRO","D1110A","TR52","2015",1020.74
"PRO","D1110A","TR61","2015",709.05
"PRO","D1110A","TR62","2015",388.21
"PRO","D1110A","TR63","2015",454.61
"PRO","D1110A","TR71","2015",831.51
"PRO","D1110A","TR72","2015",978.85
"PRO","D1110A","TR81","2015",159.24
"PRO","D1110A","TR82","2015",518.05
"PRO","D1110A","TR83","2015",938.63
"PRO","D1110A","TR90","2015",622.68
"PRO","D1110A","TRA1","2015",913.1
"PRO","D1110A","TRA2","2015",1338.73
"PRO","D1110A","TRB1","2015",608.07
"PRO","D1110A","TRB2","2015",535.95
"PRO","D1110A","TRC1","2015",187.98
"PRO","D1110A","TRC2","2015",546.83
"PRO","D1110A","TRC3","2015",232.68
"PRO","D1110A","UKC1","2015",67
"PRO","D1110A","UKD1","2015",903
"PRO","D1110A","UKD3","2015",30
"PRO","D1110A","UKD4","2015",549
"PRO","D1110A","UKD6","2015",792
"PRO","D1110A","UKE1","2015",33
"PRO","D1110A","UKE2","2015",536
"PRO","D1110A","UKE3","2015",47
"PRO","D1110A","UKE4","2015",89
"PRO","D1110A","UKF1","2015",381
"PRO","D1110A","UKF2","2015",202
"PRO","D1110A","UKF3","2015",50
"PRO","D1110A","UKG1","2015",249
"PRO","D1110A","UKH2","2015",19
"PRO","D1110A","UKJ1","2015",153
"PRO","D1110A","UKJ2","2015",188
"PRO","D1110A","UKJ3","2015",130
"PRO","D1110A","UKK1","2015",675
"PRO","D1110A","UKK2","2015",1202
"PRO","D1110A","UKK3","2015",597
"PRO","D1110A","UKK4","2015",1101
"PRO","D1110A","UKL1","2015",1460
"PRO","D1110A","UKL2","2015",569
"PRO","D1110A","UKM2","2015",164
"PRO","D1110A","UKM3","2015",1128
"PRO","D1110A","UKM5","2015",61
"PRO","D1110A","UKM6","2015",94
"PRO","D1110A","UKM7","2015",164
"PRO","D1110A","UKN0","2015",2566
"PRO","D1110A","AT11","2014",28.72
"PRO","D1110A","AT12","2014",692.74
"PRO","D1110A","AT13","2014",0
"PRO","D1110A","AT21","2014",224.86
"PRO","D1110A","AT22","2014",541.23
"PRO","D1110A","AT31","2014",1108.53
"PRO","D1110A","AT32","2014",356.03
"PRO","D1110A","AT33","2014",371.05
"PRO","D1110A","AT34","2014",170.71
"PRO","D1110A","BE21","2014",628.42
"PRO","D1110A","BE22","2014",288.06
"PRO","D1110A","BE23","2014",579.19
"PRO","D1110A","BE24","2014",113.19
"PRO","D1110A","BE25","2014",698.18
"PRO","D1110A","BE31","2014",50.62
"PRO","D1110A","BE32","2014",380.17
"PRO","D1110A","BE33","2014",577.14
"PRO","D1110A","BE34","2014",179.78
"PRO","D1110A","BE35","2014",194.67
"PRO","D1110A","BG31","2014",149
"PRO","D1110A","BG32","2014",185
"PRO","D1110A","BG33","2014",168
"PRO","D1110A","BG34","2014",226
"PRO","D1110A","BG41","2014",87
"PRO","D1110A","BG42","2014",288
"PRO","D1110A","CY00","2014",164.6
"PRO","D1110A","CZ01","2014",3.02
"PRO","D1110A","CZ02","2014",369.13
"PRO","D1110A","CZ03","2014",656.94
"PRO","D1110A","CZ04","2014",107.93
"PRO","D1110A","CZ05","2014",586.12
"PRO","D1110A","CZ06","2014",679.68
"PRO","D1110A","CZ07","2014",358.88
"PRO","D1110A","CZ08","2014",171.76
"PRO","D1110A","DE11","2014",676.4
"PRO","D1110A","DE12","2014",162.3
"PRO","D1110A","DE13","2014",415.8
"PRO","D1110A","DE14","2014",1102.1
"PRO","D1110A","DE21","2014",2440.4
"PRO","D1110A","DE22","2014",1021
"PRO","D1110A","DE23","2014",1117.1
"PRO","D1110A","DE24","2014",625.3
"PRO","D1110A","DE25","2014",790.4
"PRO","D1110A","DE26","2014",225.6
"PRO","D1110A","DE27","2014",1945.6
"PRO","D1110A","DE30","2014",1
"PRO","D1110A","DE40","2014",1430.8
"PRO","D1110A","DE50","2014",30.8
"PRO","D1110A","DE60","2014",7.6
"PRO","D1110A","DE71","2014",207.2
"PRO","D1110A","DE72","2014",270.1
"PRO","D1110A","DE73","2014",554.7
"PRO","D1110A","DE80","2014",1606.3
"PRO","D1110A","DE91","2014",207
"PRO","D1110A","DE92","2014",571.3
"PRO","D1110A","DE93","2014",2531.6
"PRO","D1110A","DE94","2014",3374.6
"PRO","D1110A","DEA1","2014",888.8
"PRO","D1110A","DEA2","2014",653.2
"PRO","D1110A","DEA3","2014",828.7
"PRO","D1110A","DEA4","2014",452.8
"PRO","D1110A","DEA5","2014",490
"PRO","D1110A","DEB1","2014",261.7
"PRO","D1110A","DEB2","2014",504.2
"PRO","D1110A","DEB3","2014",103
"PRO","D1110A","DEC0","2014",100.2
"PRO","D1110A","DED2","2014",621.4
"PRO","D1110A","DED4","2014",821.3
"PRO","D1110A","DED5","2014",285.8
"PRO","D1110A","DEE0","2014",1123.9
"PRO","D1110A","DEF0","2014",2927.5
"PRO","D1110A","DEG0","2014",1017.2
"PRO","D1110A","DK01","2014",76.7
"PRO","D1110A","DK02","2014",173.8
"PRO","D1110A","DK03","2014",2095.8
"PRO","D1110A","DK04","2014",1559.1
"PRO","D1110A","DK05","2014",1206.4
"PRO","D1110A","EE00","2014",804.8
"PRO","D1110A","EL30","2014",7.9
"PRO","D1110A","EL41","2014",3.44
"PRO","D1110A","EL42","2014",16.57
"PRO","D1110A","EL43","2014",0.91
"PRO","D1110A","EL51","2014",113.73
"PRO","D1110A","EL52","2014",352.4
"PRO","D1110A","EL53","2014",54.35
"PRO","D1110A","EL54","2014",25.94
"PRO","D1110A","EL61","2014",123.15
"PRO","D1110A","EL62","2014",0.86
"PRO","D1110A","EL63","2014",30.96
"PRO","D1110A","EL64","2014",26.06
"PRO","D1110A","EL65","2014",4.52
"PRO","D1110A","ES11","2014",2652.26
"PRO","D1110A","ES12","2014",583.65
"PRO","D1110A","ES13","2014",441.83
"PRO","D1110A","ES21","2014",178.97
"PRO","D1110A","ES22","2014",214.66
"PRO","D1110A","ES23","2014",17.9
"PRO","D1110A","ES24","2014",127.61
"PRO","D1110A","ES30","2014",61.74
"PRO","D1110A","ES41","2014",841.68
"PRO","D1110A","ES42","2014",198.61
"PRO","D1110A","ES43","2014",29.39
"PRO","D1110A","ES51","2014",687.68
"PRO","D1110A","ES52","2014",71.05
"PRO","D1110A","ES53","2014",69.91
"PRO","D1110A","ES61","2014",515.64
"PRO","D1110A","ES62","2014",55.86
"PRO","D1110A","ES63","2014",0
"PRO","D1110A","ES64","2014",0
"PRO","D1110A","ES70","2014",31.31
"PRO","D1110A","FI19","2014",681.33
"PRO","D1110A","FI1B","2014",68.75
"PRO","D1110A","FI1C","2014",302.86
"PRO","D1110A","FI1D","2014",1329.55
"PRO","D1110A","FI20","2014",17.52
"PRO","D1110A","FR10","2014",47.18
"PRO","D1110A","FR21","2014",692.38
"PRO","D1110A","FR22","2014",955.82
"PRO","D1110A","FR23","2014",911.94
"PRO","D1110A","FR24","2014",483.69
"PRO","D1110A","FR25","2014",3003.73
"PRO","D1110A","FR26","2014",382.7
"PRO","D1110A","FR41","2014",1368.65
"PRO","D1110A","FR42","2014",341.14
"PRO","D1110A","FR43","2014",1267.03
"PRO","D1110A","FR51","2014",3984.64
"PRO","D1110A","FR52","2014",5585.36
"PRO","D1110A","FR53","2014",651.37
"PRO","D1110A","FR61","2014",581.71
"PRO","D1110A","FR62","2014",822.21
"PRO","D1110A","FR63","2014",168.59
"PRO","D1110A","FR71","2014",1612.09
"PRO","D1110A","FR72","2014",1260.54
"PRO","D1110A","FR81","2014",87.67
"PRO","D1110A","FR82","2014",28.26
"PRO","D1110A","FR83","2014",0
"PRO","D1110A","FRA1","2014",0
"PRO","D1110A","FRA2","2014",0.38
"PRO","D1110A","FRA3","2014",0.06
"PRO","D1110A","FRA4","2014",19.75
"PRO","D1110A","FRA5","2014",0
"PRO","D1110A","FRB0","2014",483.69
"PRO","D1110A","FRC1","2014",382.7
"PRO","D1110A","FRC2","2014",1267.03
"PRO","D1110A","FRD1","2014",3003.73
"PRO","D1110A","FRD2","2014",911.94
"PRO","D1110A","FRE1","2014",1471.45
"PRO","D1110A","FRE2","2014",955.82
"PRO","D1110A","FRF1","2014",341.14
"PRO","D1110A","FRF2","2014",692.38
"PRO","D1110A","FRF3","2014",1368.65
"PRO","D1110A","FRG0","2014",3984.64
"PRO","D1110A","FRH0","2014",5585.36
"PRO","D1110A","FRI1","2014",581.71
"PRO","D1110A","FRI2","2014",168.59
"PRO","D1110A","FRI3","2014",651.37
"PRO","D1110A","FRJ1","2014",87.67
"PRO","D1110A","FRJ2","2014",822.21
"PRO","D1110A","FRK1","2014",1260.54
"PRO","D1110A","FRK2","2014",1612.09
"PRO","D1110A","FRL0","2014",28.26
"PRO","D1110A","FRM0","2014",0
"PRO","D1110A","FRY1","2014",0
"PRO","D1110A","FRY2","2014",0.38
"PRO","D1110A","FRY3","2014",0.06
"PRO","D1110A","FRY4","2014",19.75
"PRO","D1110A","FRY5","2014",0
"PRO","D1110A","HR03","2014",62
"PRO","D1110A","HR04","2014",649
"PRO","D1110A","HU10","2014",135.74
"PRO","D1110A","HU21","2014",276.18
"PRO","D1110A","HU22","2014",261.74
"PRO","D1110A","HU23","2014",218.24
"PRO","D1110A","HU31","2014",126.8
"PRO","D1110A","HU32","2014",441.79
"PRO","D1110A","HU33","2014",415.24
"PRO","D1110A","IE01","2014",1177.45
"PRO","D1110A","IE02","2014",4643.85
"PRO","D1110A","ITC1","2014",860.41
"PRO","D1110A","ITC2","2014",47.65
"PRO","D1110A","ITC3","2014",28.96
"PRO","D1110A","ITC4","2014",4631.09
"PRO","D1110A","ITF1","2014",36.38
"PRO","D1110A","ITF2","2014",69.6
"PRO","D1110A","ITF3","2014",329.47
"PRO","D1110A","ITF4","2014",243.13
"PRO","D1110A","ITF5","2014",57.9
"PRO","D1110A","ITF6","2014",95.51
"PRO","D1110A","ITG1","2014",222.35
"PRO","D1110A","ITG2","2014",240.43
"PRO","D1110A","ITH1","2014",422.25
"PRO","D1110A","ITH2","2014",167.88
"PRO","D1110A","ITH3","2014",1041.82
"PRO","D1110A","ITH4","2014",194.72
"PRO","D1110A","ITH5","2014",2597.35
"PRO","D1110A","ITI1","2014",66.41
"PRO","D1110A","ITI2","2014",68.56
"PRO","D1110A","ITI3","2014",66.06
"PRO","D1110A","ITI4","2014",419.27
"PRO","D1110A","LT00","2014",1791.13
"PRO","D1110A","LU00","2014",317.05
"PRO","D1110A","LV00","2014",968.9
"PRO","D1110A","ME00","2014",178.12
"PRO","D1110A","MT00","2014",42.77
"PRO","D1110A","NL11","2014",792
"PRO","D1110A","NL12","2014",2230
"PRO","D1110A","NL13","2014",831
"PRO","D1110A","NL21","2014",2006
"PRO","D1110A","NL22","2014",1895
"PRO","D1110A","NL23","2014",259
"PRO","D1110A","NL31","2014",669
"PRO","D1110A","NL32","2014",648
"PRO","D1110A","NL33","2014",784
"PRO","D1110A","NL34","2014",167
"PRO","D1110A","NL41","2014",1787
"PRO","D1110A","NL42","2014",404
"PRO","D1110A","NO01","2014",28.5
"PRO","D1110A","NO02","2014",263.6
"PRO","D1110A","NO03","2014",96.8
"PRO","D1110A","NO04","2014",326.4
"PRO","D1110A","NO05","2014",320.4
"PRO","D1110A","NO06","2014",320
"PRO","D1110A","NO07","2014",154.8
"PRO","D1110A","PL11","2014",1079
"PRO","D1110A","PL12","2014",2820
"PRO","D1110A","PL21","2014",369
"PRO","D1110A","PL22","2014",247
"PRO","D1110A","PL31","2014",768
"PRO","D1110A","PL32","2014",237
"PRO","D1110A","PL33","2014",254
"PRO","D1110A","PL34","2014",2437
"PRO","D1110A","PL41","2014",1693
"PRO","D1110A","PL42","2014",180
"PRO","D1110A","PL43","2014",109
"PRO","D1110A","PL51","2014",207
"PRO","D1110A","PL52","2014",283
"PRO","D1110A","PL61","2014",928
"PRO","D1110A","PL62","2014",1006
"PRO","D1110A","PL63","2014",369
"PRO","D1110A","PL71","2014",1079
"PRO","D1110A","PL81","2014",768
"PRO","D1110A","PL82","2014",237
"PRO","D1110A","PL84","2014",2437
"PRO","D1110A","PT11","2014",758.04
"PRO","D1110A","PT15","2014",0.28
"PRO","D1110A","PT16","2014",253.44
"PRO","D1110A","PT17","2014",83.13
"PRO","D1110A","PT18","2014",249.32
"PRO","D1110A","PT20","2014",654.6
"PRO","D1110A","PT30","2014",1.49
"PRO","D1110A","RO11","2014",747
"PRO","D1110A","RO12","2014",705
"PRO","D1110A","RO21","2014",1014
"PRO","D1110A","RO22","2014",434
"PRO","D1110A","RO31","2014",473
"PRO","D1110A","RO32","2014",16
"PRO","D1110A","RO41","2014",392
"PRO","D1110A","RO42","2014",320
"PRO","D1110A","RS11","2014",137.51
"PRO","D1110A","RS12","2014",390.63
"PRO","D1110A","RS21","2014",700.65
"PRO","D1110A","RS22","2014",308.02
"PRO","D1110A","SE11","2014",27.12
"PRO","D1110A","SE12","2014",456.75
"PRO","D1110A","SE21","2014",855.11
"PRO","D1110A","SE22","2014",382.72
"PRO","D1110A","SE23","2014",730.02
"PRO","D1110A","SE31","2014",190.45
"PRO","D1110A","SE32","2014",122.25
"PRO","D1110A","SE33","2014",166.83
"PRO","D1110A","SI03","2014",406.65
"PRO","D1110A","SI04","2014",209.93
"PRO","D1110A","SK01","2014",45.29
"PRO","D1110A","SK02","2014",504.04
"PRO","D1110A","SK03","2014",223.64
"PRO","D1110A","SK04","2014",157.74
"PRO","D1110A","TR10","2014",74.7
"PRO","D1110A","TR21","2014",731.9
"PRO","D1110A","TR22","2014",1059.8
"PRO","D1110A","TR31","2014",843.3
"PRO","D1110A","TR32","2014",927.1
"PRO","D1110A","TR33","2014",1034.1
"PRO","D1110A","TR41","2014",459.8
"PRO","D1110A","TR42","2014",517.9
"PRO","D1110A","TR51","2014",230.9
"PRO","D1110A","TR52","2014",977.5
"PRO","D1110A","TR61","2014",711.1
"PRO","D1110A","TR62","2014",387.9
"PRO","D1110A","TR63","2014",447.9
"PRO","D1110A","TR71","2014",792.4
"PRO","D1110A","TR72","2014",1147.4
"PRO","D1110A","TR81","2014",160.8
"PRO","D1110A","TR82","2014",510.6
"PRO","D1110A","TR83","2014",968.1
"PRO","D1110A","TR90","2014",619.1
"PRO","D1110A","TRA1","2014",900.9
"PRO","D1110A","TRA2","2014",1411.2
"PRO","D1110A","TRB1","2014",632.1
"PRO","D1110A","TRB2","2014",512.6
"PRO","D1110A","TRC1","2014",187.3
"PRO","D1110A","TRC2","2014",519.8
"PRO","D1110A","TRC3","2014",232.4
"PRO","D1110A","UKD1","2014",891
"PRO","D1110A","UKD4","2014",541
"PRO","D1110A","UKD6","2014",781
"PRO","D1110A","UKE1","2014",33
"PRO","D1110A","UKE2","2014",529
"PRO","D1110A","UKE3","2014",47
"PRO","D1110A","UKE4","2014",88
"PRO","D1110A","UKF1","2014",375
"PRO","D1110A","UKF2","2014",199
"PRO","D1110A","UKF3","2014",49
"PRO","D1110A","UKG1","2014",245
